chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chr10	32335515	32378842	-0.182893	-0.193721	-0.120934	-0.088957
Chr10	32356806	32471162	-0.186421	-0.093852	-0.073984	-0.084348
Chr10	32378883	32488115	0.005395	0.001338	0.001164	-0.000625
Chr10	32471166	32644673	0.046676	0.016901	0.011853	0.001439
Chr10	32488193	33357648	0.066255	0.055740	0.040297	0.009336
Chr10	32644715	33360593	0.166888	0.185264	0.145444	0.079537
Chr10	33357752	33456191	0.117091	0.061179	0.053210	0.042105
Chr10	33360594	33522452	-0.018138	-0.010768	-0.008862	-0.006108
Chr10	33456194	33603852	0.075220	0.095866	0.070176	0.027024
Chr10	33522455	33713281	0.130937	0.109482	0.085604	0.057656
Chr10	33610448	33776424	0.074499	0.032688	0.027024	0.043372
Chr10	33713298	33825801	0.015096	0.005397	0.004591	0.004739
Chr10	33776427	33856153	0.010619	0.006473	0.005205	0.002163
Chr10	33825802	34202095	0.034655	0.025598	0.019454	0.003123
Chr10	33856165	34217574	0.122135	0.095177	0.072150	0.039862
Chr10	34202101	34294119	0.060876	0.030983	0.027464	0.040965
Chr10	34217596	34346832	-0.047757	-0.027324	-0.023293	-0.017487
Chr10	34294120	34440837	-0.031023	-0.029655	-0.021483	-0.011660
Chr10	34346840	34447697	-0.133736	-0.117576	-0.075989	-0.086810
Chr10	34440870	34502851	-0.321735	-0.327992	-0.175229	-0.246001
Chr10	34447699	34520914	-0.028073	-0.034212	-0.022648	-0.043406
Chr10	34502855	34587304	-0.001102	-0.001634	-0.001087	-0.003120
Chr10	34520921	34602605	-0.347373	-0.618648	-0.318669	-0.178769
Chr10	34587308	34677213	-0.435072	-0.778015	-0.335114	-0.235990
Chr10	34604492	34815821	-0.208199	-0.152320	-0.099140	-0.090419
Chr10	34677219	34861743	0.218977	0.115400	0.100183	0.065226
Chr10	34815822	34917150	0.305278	0.113923	0.106622	0.167081
Chr10	34862173	34972814	0.097824	0.033606	0.030692	0.053269
Chr10	34917153	35059779	-0.078346	-0.026481	-0.023510	-0.038313
Chr10	34976114	35130835	-0.123323	-0.039216	-0.034118	-0.051293
Chr10	35059783	35358663	-0.020952	-0.012558	-0.009388	-0.005710
Chr10	35130839	35447002	-0.046918	-0.032990	-0.023312	-0.016672
Chr10	35360832	35455082	0.033587	0.028407	0.018630	0.005478
Chr10	35447006	35470269	0.027094	0.039728	0.017606	0.015842
Chr10	35455085	35682789	0.017555	0.014877	0.009427	0.011905
Chr10	35470270	35757830	-0.089755	-0.048234	-0.038632	-0.046424
Chr10	35691913	35782224	-0.188305	-0.093586	-0.074104	-0.118655
Chr10	35757834	35896870	0.015512	0.008835	0.007298	0.019238
Chr10	35783942	35931011	0.091317	0.075837	0.062912	0.048782
Chr10	35896873	35989876	0.019649	0.016818	0.012798	0.019175
Chr10	35931012	36039671	-0.127012	-0.104271	-0.077805	-0.076569
Chr10	35994873	36087900	-0.026155	-0.017808	-0.014311	-0.009723
Chr10	36040654	36230828	0.162505	0.079108	0.063211	0.058838
Chr10	36087926	36290240	-0.030245	-0.022617	-0.015753	-0.023608
Chr10	36230835	36333145	-0.049695	-0.033677	-0.024695	-0.007373
Chr10	36290267	36419541	0.118486	0.043125	0.029717	0.010017
Chr10	36333164	36479931	-0.017838	-0.007335	-0.004717	-0.016868
Chr10	36419577	36529798	-0.026648	-0.018391	-0.013310	-0.009881
Chr10	36479940	36581463	-0.083736	-0.102713	-0.067442	-0.028861
Chr10	36529969	36655554	0.023309	0.017784	0.013899	0.010438
Chr10	36581466	36692663	0.093570	0.055024	0.047515	0.045513
Chr10	36656957	36767000	0.099142	0.043633	0.035489	0.033199
Chr10	36692978	36830919	0.130852	0.039941	0.033904	0.043457
Chr10	36767006	36857532	0.024925	0.009836	0.008558	0.007510
Chr10	36830920	36888633	0.029060	0.030443	0.021389	0.005526
Chr10	36857541	36925631	0.088333	0.153644	0.080176	0.023127
Chr10	36888634	36951594	0.208814	0.265293	0.160101	0.090610
Chr10	36925635	37189056	0.270050	0.245055	0.176032	0.159526
Chr10	36951602	37268547	0.113434	0.108371	0.084686	0.065462
Chr10	37190668	37315484	0.001813	0.001984	0.001671	0.004474
Chr10	37273564	37411360	-0.024475	-0.020719	-0.017805	-0.011784
Chr10	37315622	38416174	-0.056656	-0.054157	-0.041107	-0.036876
Chr11	100112	226455	-0.121009	-0.053427	-0.041374	-0.024031
Chr11	184813	274000	-0.114851	-0.054199	-0.044555	-0.050439
Chr11	227656	301622	-0.231449	-0.082442	-0.069321	-0.110308
Chr11	276021	356891	-0.102295	-0.050098	-0.040998	-0.046184
Chr11	307088	359411	0.091244	0.134428	0.069959	0.045251
Chr11	356895	386213	0.123693	0.146331	0.088057	0.066718
Chr11	360917	456157	-0.084132	-0.045716	-0.038529	-0.049843
Chr11	386282	565915	-0.189610	-0.089528	-0.074586	-0.084012
Chr11	456181	654813	-0.064906	-0.033680	-0.028915	-0.031036
Chr11	572471	655495	0.113325	0.063393	0.056831	0.057502
Chr11	654816	675175	0.081450	0.052965	0.046981	0.038924
Chr11	655499	819945	0.021319	0.007031	0.006402	0.012161
Chr11	680466	945536	-0.038435	-0.009151	-0.008043	-0.015830
Chr11	819952	947849	-0.071213	-0.023422	-0.019212	-0.029777
Chr11	945549	954359	-0.114941	-0.082942	-0.051720	-0.030417
Chr11	947850	1013031	-0.082135	-0.037689	-0.027001	-0.022570
Chr11	954681	1064581	0.029494	0.011685	0.009213	0.008119
Chr11	1022700	1089421	0.222622	0.071649	0.060440	0.070895
Chr11	1064596	1099912	0.383476	0.073711	0.065011	0.071684
Chr11	1089430	1116345	0.206813	0.046907	0.040325	0.034897
Chr11	1099950	1140656	0.248430	0.053977	0.046813	0.049492
Chr11	1116349	1145821	0.218138	0.048252	0.042439	0.049289
Chr11	1141229	1161251	0.191617	0.046121	0.041519	0.067976
Chr11	1145824	1204900	0.176589	0.042000	0.037926	0.068343
Chr11	1161268	1260955	0.175564	0.052226	0.045644	0.048515
Chr11	1204906	1274781	-0.224232	-0.122394	-0.082967	-0.059964
Chr11	1261128	1376053	-0.195555	-0.116870	-0.083031	-0.104010
Chr11	1274785	1466808	-0.052433	-0.018486	-0.016457	-0.032820
Chr11	1377574	1575183	-0.097434	-0.031341	-0.028609	-0.042586
Chr11	1466811	1608598	-0.023852	-0.014606	-0.012802	-0.017549
Chr11	1575253	1657692	0.038896	0.027127	0.022515	0.017210
Chr11	1608960	1783347	-0.133963	-0.045033	-0.037807	-0.056565
Chr11	1660058	1822160	-0.278653	-0.085093	-0.070301	-0.087597
Chr11	1788295	2018857	-0.179451	-0.082109	-0.062621	-0.048053
Chr11	1822162	2105371	-0.089205	-0.034116	-0.028993	-0.053899
Chr11	2018858	2220980	-0.033968	-0.013661	-0.012438	-0.038808
Chr11	2106522	2279988	-0.061847	-0.037574	-0.029616	-0.032373
Chr11	2225479	2357737	-0.125486	-0.088421	-0.060128	-0.043885
Chr11	2280002	2389635	0.166926	0.080816	0.056495	0.045108
Chr11	2357739	2438898	0.212372	0.117197	0.071367	0.074782
Chr11	2389672	2670023	-0.017445	-0.011298	-0.007566	-0.001966
Chr11	2439481	2882290	-0.080119	-0.054821	-0.038260	-0.016503
Chr11	2670028	2968122	-0.045648	-0.038567	-0.025994	-0.020873
Chr11	2882293	2973923	-0.082027	-0.100005	-0.054755	-0.037674
Chr11	2968125	3085615	-0.152341	-0.168357	-0.097887	-0.062256
Chr11	2974213	3172958	-0.063102	-0.073446	-0.047156	-0.024828
Chr11	3085632	3236366	0.018271	0.012180	0.009178	0.009664
Chr11	3177218	3256613	0.105614	0.047227	0.039208	0.053205
Chr11	3236497	3273867	0.078280	0.038563	0.030691	0.054978
Chr11	3256617	3301665	0.001600	0.000804	0.000626	0.012834
Chr11	3277851	3324303	0.047794	0.033885	0.025803	0.016663
Chr11	3302117	3350348	-0.054040	-0.038576	-0.029775	-0.038323
Chr11	3324350	3423619	-0.130254	-0.071591	-0.056088	-0.067113
Chr11	3350351	3779536	-0.160110	-0.113396	-0.085362	-0.065599
Chr11	3423622	4063330	-0.040754	-0.055588	-0.036545	-0.013806
Chr11	3779555	4131127	0.077758	0.067305	0.051478	0.031478
Chr11	4063336	4214768	0.039252	0.032720	0.022903	0.012331
Chr11	4131130	4469258	-0.041854	-0.069141	-0.034274	-0.016910
Chr11	4219065	4603336	0.018940	0.016820	0.011393	0.004531
Chr11	4475121	4730191	0.074027	0.036518	0.027658	0.025479
Chr11	4603344	4826377	0.123101	0.083810	0.066540	0.052953
Chr11	4730208	5008008	0.097091	0.085094	0.059365	0.040418
Chr11	4827045	5116473	0.069199	0.077409	0.049763	0.028250
Chr11	5008011	5191319	-0.025735	-0.035605	-0.022459	-0.012395
Chr11	5119989	6708403	-0.088298	-0.094947	-0.057515	-0.057055
Chr11	5194450	8205454	-0.047771	-0.033461	-0.023914	-0.040699
Chr11	6708410	8443594	0.040637	0.041782	0.032116	0.020143
Chr11	8207447	8693768	0.098981	0.106307	0.089136	0.048072
Chr11	8480791	8724541	-0.066803	-0.068239	-0.040242	-0.027090
Chr11	8693788	8749308	-0.077153	-0.090180	-0.049479	-0.030263
Chr11	8724545	8807137	0.098519	0.081043	0.067195	0.039274
Chr11	8753013	8863728	0.064507	0.049144	0.037578	0.019753
Chr11	8807138	8869404	-0.132354	-0.162081	-0.074110	-0.014734
Chr11	8864777	8907005	-0.027856	-0.016712	-0.010724	-0.003700
Chr11	8869413	9000515	-0.079707	-0.038268	-0.030286	-0.028423
Chr11	8944496	9169837	-0.084909	-0.053778	-0.040053	-0.025038
Chr11	9000523	9209683	-0.044550	-0.058932	-0.035018	-0.040496
Chr11	9185345	9295947	-0.038447	-0.034937	-0.024688	-0.063871
Chr11	9209875	9335991	0.122837	0.032119	0.027236	0.023708
Chr11	9300164	9502830	0.050489	0.013953	0.011395	0.007389
Chr11	9335999	9555434	-0.018344	-0.009882	-0.007572	-0.016350
Chr11	9509240	9624597	-0.006586	-0.002305	-0.001959	-0.006059
Chr11	9555435	9673124	-0.016186	-0.006038	-0.004764	-0.005609
Chr11	9624636	9704891	-0.181488	-0.205864	-0.117229	-0.069499
Chr11	9673125	9734036	-0.150447	-0.231185	-0.140623	-0.075815
Chr11	9704913	9796023	0.085477	0.104782	0.077694	0.056588
Chr11	9734275	9851661	0.119580	0.101496	0.072876	0.043630
Chr11	9796032	10280412	-0.021908	-0.019627	-0.014624	-0.002681
Chr11	9905375	10298616	-0.096837	-0.120147	-0.083833	-0.049152
Chr11	10280458	10390169	-0.059621	-0.087109	-0.060682	-0.031315
Chr11	10298626	10473458	0.043793	0.048960	0.035243	0.019733
Chr11	10392756	10508575	0.194946	0.190669	0.125040	0.100519
Chr11	10479626	10556388	0.283375	0.266235	0.178218	0.226005
Chr11	10508754	10643425	0.242794	0.179413	0.130850	0.147122
Chr11	10588576	10741161	0.140592	0.089862	0.062247	0.057568
Chr11	10643485	10814851	0.140041	0.095980	0.061531	0.072140
Chr11	10742577	10824709	0.247492	0.105687	0.087821	0.133777
Chr11	10814857	10915719	0.133003	0.057319	0.038246	0.084581
Chr11	10824765	11004615	0.047283	0.021906	0.013455	0.018053
Chr11	10915729	11017743	0.091962	0.034797	0.028347	0.058307
Chr11	11004667	11024140	0.155964	0.080522	0.060277	0.069991
Chr11	11017961	11045695	0.249425	0.171092	0.107568	0.099162
Chr11	11024142	11163960	0.184084	0.094544	0.061527	0.069843
Chr11	11045711	11170350	0.082729	0.042301	0.031167	0.030109
Chr11	11164019	11248543	0.002631	0.002015	0.001346	0.001551
Chr11	11170360	11491558	-0.094225	-0.129512	-0.073325	-0.043940
Chr11	11248547	11509366	-0.155394	-0.317861	-0.147193	-0.026309
Chr11	11491693	11868851	-0.235327	-0.434643	-0.190145	-0.041305
Chr11	11511610	12060488	-0.115842	-0.141649	-0.088990	-0.040785
Chr11	11907630	12079764	0.026021	0.036518	0.026156	0.020692
Chr11	12060514	12200678	-0.005571	-0.006288	-0.004513	-0.010558
Chr11	12079765	12240858	-0.022961	-0.015699	-0.012125	-0.032025
Chr11	12200682	12278221	-0.141594	-0.080326	-0.066905	-0.102724
Chr11	12240866	12375096	-0.200344	-0.137707	-0.102106	-0.095185
Chr11	12278325	12453174	-0.004768	-0.002867	-0.002200	0.001003
Chr11	12375103	12511828	0.001650	0.000587	0.000522	0.000433
Chr11	12453178	12719881	-0.059706	-0.025838	-0.019308	-0.026625
Chr11	12511829	12866864	-0.057094	-0.036981	-0.025680	-0.030873
Chr11	12719904	13029643	-0.161640	-0.104602	-0.082482	-0.087819
Chr11	12866896	13088559	-0.208152	-0.172541	-0.107192	-0.091858
Chr11	13029647	13150621	-0.204902	-0.224510	-0.123522	-0.107471
Chr11	13097789	13286453	0.004577	0.006386	0.004148	-0.002529
Chr11	13151707	13355636	0.198108	0.140382	0.110321	0.036457
Chr11	13286461	13439281	0.234223	0.049741	0.043643	0.015297
Chr11	13355653	13797942	-0.102709	-0.016284	-0.013268	-0.008095
Chr11	13439289	13834621	0.038470	0.014875	0.011799	0.008195
Chr11	13797945	13835184	0.012974	0.004240	0.003757	0.005474
Chr11	13834628	13856072	-0.272594	-0.115944	-0.096037	-0.083744
Chr11	13835185	13905780	-0.134969	-0.096057	-0.078443	-0.071979
Chr11	13868988	13910083	0.019094	0.021790	0.018947	0.008232
Chr11	13905784	13911354	0.062439	0.088927	0.076681	0.029823
Chr11	13910089	13930969	0.077527	0.101908	0.084527	0.032944
Chr11	13911361	13983824	-0.046918	-0.079128	-0.054139	-0.020958
Chr11	13931685	14057813	-0.075874	-0.077139	-0.054471	-0.022710
Chr11	13995637	14157301	0.109191	0.045820	0.033787	0.028489
Chr11	14057858	14162947	0.211643	0.136477	0.087302	0.087907
Chr11	14157727	14243729	0.151700	0.088669	0.060413	0.060854
Chr11	14162952	14296745	0.109145	0.036825	0.029985	0.039264
Chr11	14243768	14377721	0.107597	0.044298	0.038147	0.050690
Chr11	14296791	14383289	-0.021591	-0.018816	-0.015071	-0.003119
Chr11	14377737	14545692	-0.087243	-0.054605	-0.043205	-0.030721
Chr11	14451878	14556688	0.019115	0.007952	0.006685	0.008093
Chr11	14545710	14589907	0.110581	0.072548	0.062312	0.018946
Chr11	14556860	14653522	-0.167296	-0.056496	-0.049037	-0.037189
Chr11	14589923	14688668	-0.298853	-0.104763	-0.087685	-0.085108
Chr11	14653528	14805939	-0.220569	-0.140553	-0.108536	-0.073489
Chr11	14688684	14828198	-0.150437	-0.129293	-0.097302	-0.063058
Chr11	14825565	14949728	-0.046903	-0.043699	-0.032079	-0.014784
Chr11	14828200	15172201	0.046371	0.021948	0.017458	0.014905
Chr11	14949729	15243153	0.096023	0.036508	0.031459	0.031970
Chr11	15172910	15288394	0.122362	0.072868	0.059514	0.048988
Chr11	15243243	15330425	0.049240	0.048183	0.033382	0.023594
Chr11	15289364	15415153	0.037083	0.038793	0.027435	0.013567
Chr11	15339798	15482071	0.185720	0.087312	0.075990	0.058249
Chr11	15415156	15529986	0.071052	0.035692	0.029890	0.031214
Chr11	15482105	15656233	-0.039255	-0.026894	-0.021427	-0.023703
Chr11	15534060	15697908	-0.058882	-0.031533	-0.025703	-0.036797
Chr11	15656286	15733045	-0.092098	-0.050506	-0.037676	-0.037055
Chr11	15697915	15873780	-0.012120	-0.005041	-0.003925	-0.003580
Chr11	15733176	15981330	0.003426	0.001130	0.000939	-0.004129
Chr11	15880061	16031233	-0.077073	-0.027358	-0.023786	-0.025946
Chr11	15981485	16054685	-0.138440	-0.069274	-0.057126	-0.042945
Chr11	16031252	16128640	0.129135	0.105140	0.088069	0.051550
Chr11	16054686	16231049	0.164015	0.112501	0.091710	0.054510
Chr11	16128643	16240989	-0.167456	-0.142464	-0.088778	-0.064490
Chr11	16233441	16252929	-0.128450	-0.147441	-0.096596	-0.042806
Chr11	16240996	16280406	0.015409	0.008566	0.007269	0.001385
Chr11	16252967	16427677	0.133452	0.053381	0.045503	0.021391
Chr11	16280511	16552638	0.005367	0.004625	0.003536	0.003191
Chr11	16430859	16605663	0.104989	0.112857	0.089911	0.022635
Chr11	16552653	16678191	0.104476	0.077727	0.063327	0.037494
Chr11	16629880	16717481	-0.066754	-0.044251	-0.034169	-0.026229
Chr11	16679974	16827450	0.011335	0.011373	0.008556	0.004951
Chr11	16719924	16915123	0.076253	0.158271	0.095033	0.042782
Chr11	16827453	16956895	0.098610	0.143449	0.093022	0.052966
Chr11	16915124	17194294	0.225063	0.243017	0.195205	0.100377
Chr11	16957012	17369898	0.153919	0.151414	0.114156	0.045676
Chr11	17194301	17398555	0.078611	0.042877	0.032636	0.021400
Chr11	17370352	17400325	-0.012372	-0.007128	-0.005507	-0.006168
Chr11	17398658	17401345	-0.060742	-0.041696	-0.032031	-0.018248
Chr11	17400354	17416075	-0.135174	-0.119848	-0.077882	-0.027229
Chr11	17401414	17419817	-0.065972	-0.096657	-0.062620	-0.025912
Chr11	17416105	17436215	-0.016503	-0.015557	-0.012748	-0.010887
Chr11	17419829	17465002	-0.051765	-0.043843	-0.034106	-0.020374
Chr11	17439585	17535288	-0.104073	-0.098124	-0.068629	-0.036013
Chr11	17465728	17617425	-0.063760	-0.037943	-0.030379	-0.017563
Chr11	17535290	17629824	0.080327	0.037912	0.032888	0.016493
Chr11	17617457	17667698	0.157467	0.136508	0.108226	0.048914
Chr11	17629835	17723350	0.073805	0.070426	0.054240	0.029885
Chr11	17667704	17775812	-0.027004	-0.027830	-0.021110	-0.012740
Chr11	17723436	17777075	-0.060512	-0.075931	-0.047960	-0.018068
Chr11	17775942	17825843	-0.303051	-0.292135	-0.133002	-0.060731
Chr11	17777115	17877303	-0.146804	-0.106784	-0.070487	-0.033224
Chr11	17838969	17961401	-0.034114	-0.031920	-0.024231	-0.014120
Chr11	17878389	18032342	0.065084	0.057195	0.043531	0.006445
Chr11	17961406	18119275	0.145502	0.060488	0.050757	0.021965
Chr11	18032385	18308641	-0.101069	-0.029085	-0.023980	-0.042587
Chr11	18121764	18397780	-0.109047	-0.053529	-0.040959	-0.037949
Chr11	18309166	18490882	-0.059541	-0.032385	-0.025350	-0.007972
Chr11	18397790	18565032	-0.089026	-0.035009	-0.029265	-0.017849
Chr11	18491051	18661878	0.078924	0.044700	0.035742	0.035466
Chr11	18574236	18727390	0.116627	0.054828	0.043477	0.037360
Chr11	18662135	18915636	-0.022596	-0.007402	-0.006316	-0.001482
Chr11	18727394	18990666	0.029223	0.006905	0.006228	0.013168
Chr11	18915667	19019973	0.124022	0.041159	0.037973	0.043493
Chr11	18990798	19046531	-0.157515	-0.167036	-0.130374	-0.092026
Chr11	19020249	19049386	-0.264387	-0.495833	-0.312975	-0.206940
Chr11	19046535	19057759	-0.140037	-0.251184	-0.182496	-0.091529
Chr11	19049552	19130522	-0.043775	-0.054414	-0.045428	-0.022862
Chr11	19057772	19508976	0.009584	0.008412	0.006218	0.001885
Chr11	19130977	19559545	-0.077754	-0.074750	-0.047334	-0.043346
Chr11	19513818	19608999	-0.211178	-0.172435	-0.134418	-0.125600
Chr11	19559546	19695218	-0.237664	-0.200483	-0.141744	-0.122664
Chr11	19609177	19783162	-0.019727	-0.010662	-0.007776	-0.015983
Chr11	19702940	19812321	0.199311	0.085755	0.073309	0.143247
Chr11	19802959	19814299	0.217189	0.086250	0.078231	0.160301
Chr11	19812324	19823584	0.320518	0.108667	0.098318	0.220383
Chr11	19814908	19999374	0.276250	0.122676	0.105245	0.165687
Chr11	19823612	20048706	-0.055097	-0.042739	-0.030746	-0.022765
Chr11	19999598	20116918	-0.136942	-0.159397	-0.101504	-0.066163
Chr11	20080495	20228068	-0.049927	-0.042480	-0.032354	-0.032568
Chr11	20116919	20352832	0.013960	0.009698	0.007978	0.007042
Chr11	20228072	20512413	0.035594	0.040889	0.026831	0.020982
Chr11	20413917	20563400	-0.085874	-0.079175	-0.053183	-0.037639
Chr11	20512414	20583112	-0.169474	-0.096003	-0.073018	-0.029532
Chr11	20563408	20590910	-0.074441	-0.058027	-0.041532	-0.011645
Chr11	20583119	20605604	-0.076115	-0.061103	-0.046353	-0.012304
Chr11	20590944	20610504	0.011546	0.006535	0.005379	0.001676
Chr11	20605610	20620218	0.039385	0.024845	0.019250	0.006407
Chr11	20611225	20626716	0.033023	0.023220	0.017356	0.005645
Chr11	20620246	20629494	0.102268	0.064034	0.053652	0.021872
Chr11	20626778	20635448	0.077687	0.040617	0.035064	0.016008
Chr11	20629495	20639569	-0.006815	-0.004359	-0.003398	0.003856
Chr11	20635490	20644682	-0.027315	-0.009682	-0.007997	0.001850
Chr11	20639577	20648697	0.120332	0.027479	0.022932	0.009165
Chr11	20644971	20664431	0.025944	0.008084	0.006762	0.002915
Chr11	20649121	20674360	-0.042508	-0.014962	-0.012670	-0.006948
Chr11	20664503	20690091	-0.082582	-0.035828	-0.030209	-0.016949
Chr11	20674506	20695012	-0.141066	-0.050031	-0.044286	-0.042887
Chr11	20690608	20703349	-0.117791	-0.027442	-0.024848	-0.017106
Chr11	20695345	20720933	0.043424	0.010412	0.008984	0.005327
Chr11	20703355	20732505	0.131048	0.044748	0.037617	0.010967
Chr11	20720935	20740583	-0.010501	-0.003736	-0.003264	-0.002351
Chr11	20732571	20745155	-0.180175	-0.056826	-0.047265	-0.025652
Chr11	20740773	20749264	-0.100975	-0.040203	-0.031759	-0.015202
Chr11	20745162	20752271	-0.093221	-0.044543	-0.035513	-0.012419
Chr11	20749700	20758010	-0.156398	-0.066094	-0.054974	-0.019298
Chr11	20752382	20758568	-0.092719	-0.034535	-0.029232	-0.008878
Chr11	20758016	20760175	-0.125334	-0.037717	-0.032566	-0.009017
Chr11	20758614	20763438	-0.142196	-0.058170	-0.048801	-0.013050
Chr11	20760181	20769985	-0.091549	-0.037271	-0.031770	-0.013260
Chr11	20763439	20776931	-0.027276	-0.014823	-0.012586	-0.008646
Chr11	20771061	20785113	-0.067583	-0.047536	-0.037534	-0.016866
Chr11	20778801	20788104	-0.192422	-0.070951	-0.055397	-0.024367
Chr11	20785149	20795798	-0.129258	-0.044385	-0.034931	-0.016316
Chr11	20791686	20804217	-0.055247	-0.037957	-0.028355	-0.006464
Chr11	20795812	20808238	-0.092428	-0.072936	-0.049323	-0.010293
Chr11	20804222	20846390	-0.086818	-0.153919	-0.090995	-0.019055
Chr11	20808598	20904117	-0.005315	-0.012903	-0.009121	0.003229
Chr11	20846418	20970429	-0.027362	-0.032406	-0.025323	-0.005879
Chr11	20904133	20998632	-0.098758	-0.096471	-0.073619	-0.031333
Chr11	20970430	21020894	-0.129349	-0.174384	-0.116855	-0.041213
Chr11	20998636	21049099	-0.297946	-0.338996	-0.224751	-0.143228
Chr11	21020902	21206330	-0.298863	-0.215752	-0.168006	-0.164253
Chr11	21049113	21243646	0.030240	0.020316	0.016794	0.012024
Chr11	21219094	21373706	0.014225	0.009973	0.007249	0.005942
Chr11	21243669	21464261	-0.039758	-0.020249	-0.015114	-0.014457
Chr11	21377903	21627499	0.163347	0.077134	0.061022	0.055427
Chr11	21479310	21658904	-0.024946	-0.013253	-0.010794	-0.011940
Chr11	21629234	21697918	-0.076538	-0.045330	-0.037399	-0.036624
Chr11	21658938	21793119	-0.039539	-0.017972	-0.014685	-0.017620
Chr11	21697953	21915543	0.014240	0.003799	0.003033	-0.001089
